BarNoteClick,Message,Channel,Pitch,Velocity
25:4:18,Par,ch=3,c=7,v=74
25:4:28,Par,ch=3,c=7,v=73
25:4:38,Par,ch=3,c=7,v=72
25:4:48,Par,ch=3,c=7,v=71
25:4:58,Par,ch=3,c=7,v=70
25:5:10,Par,ch=3,c=7,v=69
25:5:20,Par,ch=3,c=7,v=68
25:5:30,Par,ch=3,c=7,v=67
25:5:40,Par,ch=3,c=7,v=66
25:5:50,Par,ch=3,c=7,v=65
26:0:0,On,ch=3,n=45,v=0
26:0:0,On,ch=3,n=44,v=90
26:0:0,Par,ch=3,c=7,v=64
26:0:15,Par,ch=3,c=7,v=65
26:0:30,Par,ch=3,c=7,v=66
26:0:44,Par,ch=3,c=7,v=67
26:0:58,Par,ch=3,c=7,v=68
26:1:12,Par,ch=3,c=7,v=69
26:1:27,Par,ch=3,c=7,v=70
26:1:41,Par,ch=3,c=7,v=71
26:1:55,Par,ch=3,c=7,v=72
26:2:10,Par,ch=3,c=7,v=73
26:2:24,Par,ch=3,c=7,v=74
26:2:38,Par,ch=3,c=7,v=75
26:2:52,Par,ch=3,c=7,v=76
26:3:0,On,ch=3,n=44,v=0
26:3:0,On,ch=3,n=49,v=90
26:3:8,Par,ch=3,c=7,v=77
26:3:22,Par,ch=3,c=7,v=78
26:3:37,Par,ch=3,c=7,v=79
26:3:51,Par,ch=3,c=7,v=80
26:4:5,Par,ch=3,c=7,v=81
26:4:20,Par,ch=3,c=7,v=82
26:4:34,Par,ch=3,c=7,v=83
26:4:48,Par,ch=3,c=7,v=84
26:5:2,Par,ch=3,c=7,v=85
26:5:17,Par,ch=3,c=7,v=86
26:5:31,Par,ch=3,c=7,v=87
26:5:45,Par,ch=3,c=7,v=88
27:0:0,On,ch=3,n=49,v=0
27:0:0,On,ch=3,n=42,v=90
27:0:0,Par,ch=3,c=7,v=89
27:0:15,Par,ch=3,c=7,v=88
27:0:30,Par,ch=3,c=7,v=87
27:0:44,Par,ch=3,c=7,v=86
27:0:58,Par,ch=3,c=7,v=85
27:1:12,Par,ch=3,c=7,v=84
27:1:27,Par,ch=3,c=7,v=83
27:1:41,Par,ch=3,c=7,v=82
27:1:55,Par,ch=3,c=7,v=81
27:2:10,Par,ch=3,c=7,v=80
27:2:24,Par,ch=3,c=7,v=79
27:2:38,Par,ch=3,c=7,v=78
27:2:52,Par,ch=3,c=7,v=77
27:3:8,Par,ch=3,c=7,v=76
27:3:22,Par,ch=3,c=7,v=75
27:3:37,Par,ch=3,c=7,v=74
27:3:51,Par,ch=3,c=7,v=73
27:4:5,Par,ch=3,c=7,v=72
27:4:20,Par,ch=3,c=7,v=71
27:4:34,Par,ch=3,c=7,v=70
27:4:48,Par,ch=3,c=7,v=69
27:5:2,Par,ch=3,c=7,v=68
27:5:17,Par,ch=3,c=7,v=67
27:5:31,Par,ch=3,c=7,v=66
27:5:45,Par,ch=3,c=7,v=65
28:0:0,On,ch=3,n=42,v=0
28:0:0,On,ch=3,n=47,v=90
28:0:0,Par,ch=3,c=7,v=64
28:0:14,Par,ch=3,c=7,v=65
28:0:28,Par,ch=3,c=7,v=66
28:0:42,Par,ch=3,c=7,v=67
28:0:55,Par,ch=3,c=7,v=68
28:1:10,Par,ch=3,c=7,v=69
28:1:24,Par,ch=3,c=7,v=70
28:1:37,Par,ch=3,c=7,v=71
28:1:51,Par,ch=3,c=7,v=72
28:2:5,Par,ch=3,c=7,v=73
28:2:18,Par,ch=3,c=7,v=74
28:2:32,Par,ch=3,c=7,v=75
28:2:47,Par,ch=3,c=7,v=76
28:3:0,On,ch=3,n=47,v=0
28:3:0,On,ch=3,n=48,v=90
28:3:0,Par,ch=3,c=7,v=77
28:3:14,Par,ch=3,c=7,v=78
28:3:28,Par,ch=3,c=7,v=79
28:3:42,Par,ch=3,c=7,v=80
28:3:55,Par,ch=3,c=7,v=81
28:4:10,Par,ch=3,c=7,v=82
28:4:24,Par,ch=3,c=7,v=83
28:4:37,Par,ch=3,c=7,v=84
28:4:51,Par,ch=3,c=7,v=85
28:5:5,Par,ch=3,c=7,v=86
28:5:18,Par,ch=3,c=7,v=87
28:5:32,Par,ch=3,c=7,v=88
28:5:47,Par,ch=3,c=7,v=89
29:0:0,On,ch=3,n=48,v=0
29:0:0,On,ch=3,n=39,v=90
29:0:0,Par,ch=3,c=7,v=90
29:0:14,Par,ch=3,c=7,v=89
29:0:28,Par,ch=3,c=7,v=88
29:0:42,Par,ch=3,c=7,v=87
29:0:55,Par,ch=3,c=7,v=86
29:1:10,Par,ch=3,c=7,v=85
29:1:24,Par,ch=3,c=7,v=84
29:1:37,Par,ch=3,c=7,v=83
