BarNoteClick,Message,Channel,Pitch,Velocity
66:3:0,On,ch=15,n=40,v=0
66:3:0,On,ch=15,n=41,v=127
66:3:0,Par,ch=15,c=7,v=100
66:3:10,Par,ch=15,c=7,v=101
66:3:15,Par,ch=15,c=7,v=102
66:3:20,Par,ch=15,c=7,v=103
66:3:25,Par,ch=15,c=7,v=104
66:3:30,Par,ch=15,c=7,v=105
66:3:35,Par,ch=15,c=7,v=106
66:3:40,Par,ch=15,c=7,v=107
66:3:45,Par,ch=15,c=7,v=108
66:3:55,Par,ch=15,c=7,v=109
66:4:0,Par,ch=15,c=7,v=110
66:4:5,Par,ch=15,c=7,v=111
66:4:10,Par,ch=15,c=7,v=112
66:4:15,Par,ch=15,c=7,v=113
66:4:20,Par,ch=15,c=7,v=114
66:4:25,Par,ch=15,c=7,v=115
66:4:30,Par,ch=15,c=7,v=117
66:4:40,Par,ch=15,c=7,v=116
66:4:45,Par,ch=15,c=7,v=115
66:4:50,Par,ch=15,c=7,v=114
66:4:55,Par,ch=15,c=7,v=113
66:5:0,Par,ch=15,c=7,v=112
66:5:5,Par,ch=15,c=7,v=111
66:5:10,Par,ch=15,c=7,v=110
66:5:15,Par,ch=15,c=7,v=109
66:5:20,Par,ch=15,c=7,v=108
66:5:25,Par,ch=15,c=7,v=107
66:5:30,Par,ch=15,c=7,v=106
66:5:35,Par,ch=15,c=7,v=105
66:5:40,Par,ch=15,c=7,v=104
66:5:45,Par,ch=15,c=7,v=103
66:5:50,Par,ch=15,c=7,v=102
66:5:55,Par,ch=15,c=7,v=101
67:0:0,On,ch=15,n=41,v=0
67:0:0,On,ch=15,n=40,v=127
67:0:0,Par,ch=15,c=7,v=100
68:0:0,On,ch=15,n=40,v=0
68:0:0,On,ch=15,n=40,v=127
68:3:0,On,ch=15,n=40,v=0
68:3:0,On,ch=15,n=41,v=127
68:3:0,Par,ch=15,c=7,v=100
68:3:10,Par,ch=15,c=7,v=101
68:3:15,Par,ch=15,c=7,v=102
68:3:20,Par,ch=15,c=7,v=103
68:3:25,Par,ch=15,c=7,v=104
68:3:30,Par,ch=15,c=7,v=105
68:3:40,Par,ch=15,c=7,v=106
68:3:45,Par,ch=15,c=7,v=107
68:3:50,Par,ch=15,c=7,v=108
68:3:55,Par,ch=15,c=7,v=109
68:4:0,Par,ch=15,c=7,v=110
68:4:10,Par,ch=15,c=7,v=111
68:4:15,Par,ch=15,c=7,v=112
68:4:20,Par,ch=15,c=7,v=113
68:4:25,Par,ch=15,c=7,v=114
68:4:30,Par,ch=15,c=7,v=115
68:4:35,Par,ch=15,c=7,v=116
68:4:45,Par,ch=15,c=7,v=115
68:4:50,Par,ch=15,c=7,v=114
68:4:55,Par,ch=15,c=7,v=113
68:5:0,Par,ch=15,c=7,v=112
68:5:5,Par,ch=15,c=7,v=111
68:5:10,Par,ch=15,c=7,v=110
68:5:15,Par,ch=15,c=7,v=109
68:5:20,Par,ch=15,c=7,v=108
68:5:25,Par,ch=15,c=7,v=107
68:5:30,Par,ch=15,c=7,v=106
68:5:35,Par,ch=15,c=7,v=105
68:5:40,Par,ch=15,c=7,v=104
68:5:45,Par,ch=15,c=7,v=103
68:5:50,Par,ch=15,c=7,v=102
68:5:55,Par,ch=15,c=7,v=101
69:0:0,On,ch=15,n=41,v=0
69:0:0,On,ch=15,n=40,v=127
69:0:0,Par,ch=15,c=7,v=100
70:2:0,On,ch=15,n=40,v=0
70:3:0,On,ch=15,n=44,v=127
70:3:0,Par,ch=15,c=7,v=104
71:0:0,On,ch=15,n=44,v=0
