BarNoteClick,Message,Channel,Pitch,Velocity
98:2:11,Par,ch=2,c=7,v=70
98:2:20,Par,ch=2,c=7,v=69
98:2:28,Par,ch=2,c=7,v=68
98:2:36,Par,ch=2,c=7,v=67
98:2:44,Par,ch=2,c=7,v=66
98:2:52,Par,ch=2,c=7,v=65
98:3:0,On,ch=2,n=79,v=0
98:3:0,On,ch=2,n=71,v=0
98:3:0,Par,ch=2,c=7,v=64
102:0:0,On,ch=2,n=68,v=85
102:0:0,Par,ch=2,c=7,v=64
102:5:0,On,ch=2,n=68,v=0
102:5:0,On,ch=2,n=69,v=85
103:0:0,On,ch=2,n=69,v=0
103:0:0,On,ch=2,n=70,v=85
103:1:0,On,ch=2,n=70,v=0
103:1:0,On,ch=2,n=71,v=85
103:3:0,On,ch=2,n=71,v=0
