BarNoteClick,Message,Channel,Pitch,Velocity
67:2:45,Par,ch=1,c=7,v=80
67:2:55,Par,ch=1,c=7,v=81
67:3:6,Par,ch=1,c=7,v=82
67:3:16,Par,ch=1,c=7,v=83
67:3:26,Par,ch=1,c=7,v=84
67:3:36,Par,ch=1,c=7,v=85
67:3:46,Par,ch=1,c=7,v=86
67:3:56,Par,ch=1,c=7,v=87
67:4:8,Par,ch=1,c=7,v=88
67:4:18,Par,ch=1,c=7,v=89
67:4:28,Par,ch=1,c=7,v=90
67:4:38,Par,ch=1,c=7,v=91
67:4:48,Par,ch=1,c=7,v=92
67:4:58,Par,ch=1,c=7,v=93
67:5:10,Par,ch=1,c=7,v=94
67:5:20,Par,ch=1,c=7,v=95
67:5:30,Par,ch=1,c=7,v=96
67:5:40,Par,ch=1,c=7,v=97
67:5:50,Par,ch=1,c=7,v=98
68:0:0,Par,ch=1,c=7,v=99
68:4:0,On,ch=1,n=86,v=0
68:4:0,On,ch=1,n=74,v=0
69:0:0,On,ch=1,n=74,v=100
69:0:0,On,ch=1,n=86,v=100
69:0:0,Par,ch=1,c=7,v=64
69:0:10,Par,ch=1,c=7,v=65
69:0:20,Par,ch=1,c=7,v=66
69:0:30,Par,ch=1,c=7,v=67
69:0:38,Par,ch=1,c=7,v=68
69:0:48,Par,ch=1,c=7,v=69
69:0:58,Par,ch=1,c=7,v=70
69:1:6,Par,ch=1,c=7,v=71
69:1:16,Par,ch=1,c=7,v=72
69:1:26,Par,ch=1,c=7,v=73
69:1:35,Par,ch=1,c=7,v=74
69:1:45,Par,ch=1,c=7,v=75
69:1:55,Par,ch=1,c=7,v=76
69:2:3,Par,ch=1,c=7,v=77
69:2:13,Par,ch=1,c=7,v=78
69:2:23,Par,ch=1,c=7,v=79
69:2:31,Par,ch=1,c=7,v=80
69:2:41,Par,ch=1,c=7,v=81
69:2:51,Par,ch=1,c=7,v=82
69:3:0,Par,ch=1,c=7,v=83
69:3:10,Par,ch=1,c=7,v=84
69:3:20,Par,ch=1,c=7,v=85
69:3:30,Par,ch=1,c=7,v=86
69:3:38,Par,ch=1,c=7,v=87
69:3:48,Par,ch=1,c=7,v=88
69:3:58,Par,ch=1,c=7,v=89
69:4:6,Par,ch=1,c=7,v=90
69:4:16,Par,ch=1,c=7,v=91
69:4:26,Par,ch=1,c=7,v=92
69:4:35,Par,ch=1,c=7,v=93
69:4:45,Par,ch=1,c=7,v=94
69:4:55,Par,ch=1,c=7,v=95
69:5:3,Par,ch=1,c=7,v=96
69:5:13,Par,ch=1,c=7,v=97
69:5:23,Par,ch=1,c=7,v=98
69:5:31,Par,ch=1,c=7,v=99
69:5:41,Par,ch=1,c=7,v=100
69:5:51,Par,ch=1,c=7,v=101
70:0:0,Par,ch=1,c=7,v=102
70:4:0,On,ch=1,n=86,v=0
70:4:0,On,ch=1,n=74,v=0
71:0:0,On,ch=1,n=86,v=100
71:0:0,On,ch=1,n=74,v=100
71:0:0,Par,ch=1,c=7,v=64
