BarNoteClick,Tempo,Value
24:4:56,Tempo,2068966
24:5:0,Tempo,2033898
24:5:10,Tempo,1916933
25:5:20,Tempo,2142857
25:5:25,Tempo,2222222
25:5:30,Tempo,2264151
25:5:35,Tempo,2307692
25:5:40,Tempo,2448980
26:0:40,Tempo,1935484
26:3:0,Tempo,1875000
26:3:46,Tempo,1846154
26:4:30,Tempo,1818182
26:5:16,Tempo,1791045
27:0:0,Tempo,1935484
27:4:0,Tempo,1904762
27:4:16,Tempo,1935484
27:4:30,Tempo,1967213
27:4:46,Tempo,2000000
27:5:0,Tempo,2033898
27:5:16,Tempo,2068966
27:5:30,Tempo,2105263
27:5:46,Tempo,2142857
28:0:0,Tempo,1904762
28:5:50,Tempo,1500000
29:0:0,Tempo,1463415
29:0:5,Tempo,1463415
29:0:15,Tempo,1481481
29:0:20,Tempo,1538462
29:0:30,Tempo,1600000
29:0:35,Tempo,1714286
29:0:55,Tempo,1764706
29:1:5,Tempo,1791045
29:1:10,Tempo,1818182
29:1:35,Tempo,1875000
29:1:40,Tempo,1904762
29:1:45,Tempo,1935484
29:1:55,Tempo,2000000
29:2:0,Tempo,2033898
29:2:10,Tempo,2027027
29:2:40,Tempo,2013423
29:2:50,Tempo,2000000
29:3:30,Tempo,1986755
29:4:0,Tempo,1967213
29:4:30,Tempo,1935484
29:5:0,Tempo,1904762
30:4:0,Tempo,1904762
30:4:26,Tempo,1875000
30:4:50,Tempo,1846154
30:5:13,Tempo,1818182
30:5:36,Tempo,1791045
31:0:0,Tempo,1764706
31:0:3,Tempo,1764706
31:1:46,Tempo,1739130
31:1:50,Tempo,1764706
31:1:53,Tempo,1791045
31:1:56,Tempo,1818182
31:2:0,Tempo,1846154
31:2:3,Tempo,1875000
31:2:6,Tempo,1935484
31:2:10,Tempo,1993355
31:2:20,Tempo,2006689
31:4:3,Tempo,1967213
31:4:23,Tempo,1935484
31:4:43,Tempo,1904762
31:5:0,Tempo,1875000
32:1:30,Tempo,1818182
32:1:50,Tempo,1812689
32:2:0,Tempo,1807229
32:2:20,Tempo,1796407
32:2:30,Tempo,1791045
32:2:40,Tempo,1785714
32:2:50,Tempo,1780415
32:3:0,Tempo,1769912
32:3:10,Tempo,1759531
32:3:20,Tempo,1749271
32:3:50,Tempo,1744186
32:4:0,Tempo,1739130
32:4:10,Tempo,1734104
32:4:20,Tempo,1729107
32:4:30,Tempo,1724138
32:4:40,Tempo,1719198
32:4:50,Tempo,1714286
32:5:0,Tempo,1709402
32:5:10,Tempo,1690141
32:5:20,Tempo,1685393
32:5:30,Tempo,1675978
32:5:40,Tempo,1671309
32:5:50,Tempo,1662050
33:0:0,Tempo,1652893
33:0:30,Tempo,1643836
33:0:50,Tempo,1634877
33:1:10,Tempo,1626016
33:1:20,Tempo,1621622
33:1:30,Tempo,1617251
33:4:30,Tempo,1600000
33:4:50,Tempo,1595745
33:5:40,Tempo,1578947
35:2:0,Tempo,1690141
35:4:0,Tempo,1690141
35:4:20,Tempo,1714286
35:4:36,Tempo,1739130
35:4:53,Tempo,1764706
35:5:10,Tempo,1791045
35:5:26,Tempo,1818182
35:5:43,Tempo,1846154
36:0:0,Tempo,1875000
36:0:20,Tempo,1904762
36:0:36,Tempo,1935484
36:0:53,Tempo,1967213
36:1:4,Tempo,1967213
36:1:8,Tempo,2000000
36:1:11,Tempo,2033898
36:1:14,Tempo,2068966
36:1:18,Tempo,2105263
36:1:21,Tempo,2142857
36:1:24,Tempo,2181818
36:1:27,Tempo,2222222
36:1:31,Tempo,2264151
36:1:34,Tempo,2307692
36:1:37,Tempo,2352941
36:1:40,Tempo,2678571
36:2:10,Tempo,2678571
36:3:3,Tempo,2500000
36:3:7,Tempo,2448980
36:3:11,Tempo,2400000
36:3:15,Tempo,2352941
36:3:19,Tempo,2307692
36:3:23,Tempo,2264151
36:3:27,Tempo,2222222
36:3:31,Tempo,2181818
36:3:35,Tempo,2142857
36:3:39,Tempo,2105263
36:3:40,Tempo,1929260
36:3:50,Tempo,1916933
36:4:0,Tempo,1904762
36:4:10,Tempo,1898734
36:4:20,Tempo,1880878
36:4:30,Tempo,1875000
36:4:40,Tempo,1869159
36:4:50,Tempo,1863354
36:5:0,Tempo,1851852
36:5:10,Tempo,1846154
37:0:30,Tempo,1857585
37:0:50,Tempo,1863354
37:1:0,Tempo,1948052
37:1:10,Tempo,1954397
37:1:20,Tempo,1960784
37:1:30,Tempo,1967213
37:1:40,Tempo,1993355
37:2:0,Tempo,1960784
37:2:10,Tempo,1960784
37:2:20,Tempo,1948052
37:2:30,Tempo,1935484
37:2:40,Tempo,1875000
37:2:50,Tempo,1823708
37:3:0,Tempo,1818182
37:3:20,Tempo,1812689
37:3:30,Tempo,1807229
37:4:30,Tempo,1812689
37:4:40,Tempo,1973684
37:4:50,Tempo,1986755
37:5:18,Tempo,2033898
37:5:26,Tempo,2068966
37:5:35,Tempo,2105263
37:5:43,Tempo,2142857
37:5:52,Tempo,2181818
38:0:0,Tempo,2222222
38:0:1,Tempo,2222222
38:2:51,Tempo,2181818
38:2:56,Tempo,2142857
38:3:5,Tempo,1578947
38:3:45,Tempo,1904762
38:3:50,Tempo,1935484
38:3:55,Tempo,2553191
38:4:0,Tempo,2307692
38:4:5,Tempo,2222222
38:4:7,Tempo,2448980
38:4:10,Tempo,2400000
38:4:13,Tempo,2352941
38:4:17,Tempo,2307692
38:4:20,Tempo,2264151
38:4:23,Tempo,2222222
38:4:26,Tempo,2181818
38:4:30,Tempo,2142857
38:4:33,Tempo,2105263
38:4:36,Tempo,2068966
38:4:39,Tempo,2033898
38:4:43,Tempo,2000000
38:4:46,Tempo,1967213
38:4:49,Tempo,1935484
38:4:52,Tempo,1904762
38:4:56,Tempo,1875000
38:4:59,Tempo,1846154
38:5:2,Tempo,1818182
38:5:5,Tempo,1791045
38:5:8,Tempo,1739130
38:5:20,Tempo,1699717
38:5:30,Tempo,1694915
38:5:40,Tempo,1685393
38:5:50,Tempo,1675978
39:0:0,Tempo,1671309
39:0:50,Tempo,1680672
39:1:10,Tempo,1694915
39:1:20,Tempo,1699717
39:1:30,Tempo,1709402
39:1:40,Tempo,1739130
39:1:50,Tempo,1749271
39:3:0,Tempo,1739130
39:3:10,Tempo,1694915
39:3:20,Tempo,1685393
39:3:30,Tempo,1680672
39:3:40,Tempo,1666667
39:3:50,Tempo,1652893
39:4:20,Tempo,1662050
39:4:30,Tempo,1671309
39:4:40,Tempo,1675978
39:4:50,Tempo,1734104
39:5:0,Tempo,1744186
39:5:10,Tempo,1749271
40:0:0,Tempo,1764706
40:0:3,Tempo,1791045
40:0:4,Tempo,1818182
40:0:5,Tempo,1846154
40:0:6,Tempo,1875000
40:0:13,Tempo,1904762
40:0:15,Tempo,1935484
40:0:16,Tempo,2000000
40:0:27,Tempo,2033898
40:0:28,Tempo,2068966
40:0:30,Tempo,2105263
40:0:31,Tempo,2142857
40:1:20,Tempo,2105263
40:1:28,Tempo,2068966
40:1:35,Tempo,2000000
40:1:36,Tempo,1935484
40:1:45,Tempo,1935484
40:1:46,Tempo,1875000
40:2:1,Tempo,1904762
40:2:10,Tempo,1846154
40:2:35,Tempo,1818182
40:2:40,Tempo,1791045
40:2:50,Tempo,1764706
40:2:59,Tempo,1764706
40:3:0,Tempo,1666667
41:3:0,Tempo,1791045
42:1:0,Tempo,1791045
42:1:7,Tempo,1818182
42:1:13,Tempo,1846154
42:1:19,Tempo,1875000
42:1:26,Tempo,1904762
42:1:32,Tempo,1935484
42:1:38,Tempo,1967213
42:1:45,Tempo,2000000
42:1:51,Tempo,2033898
42:1:57,Tempo,2068966
42:2:4,Tempo,2105263
42:2:10,Tempo,2142857
42:2:16,Tempo,2181818
42:2:23,Tempo,2222222
42:2:29,Tempo,2264151
42:2:35,Tempo,2307692
42:2:42,Tempo,2352941
42:2:48,Tempo,2400000
42:2:50,Tempo,1818182
42:3:30,Tempo,1812689
42:3:40,Tempo,1807229
42:4:0,Tempo,1801802
42:4:10,Tempo,1796407
42:4:20,Tempo,1791045
42:4:30,Tempo,1780415
42:4:50,Tempo,1775148
42:5:30,Tempo,1764706
42:5:40,Tempo,1754386
43:0:0,KeySig,3,major
43:0:20,Tempo,1749271
43:0:30,Tempo,1744186
43:0:50,Tempo,1739130
43:1:0,Tempo,1734104
43:1:30,Tempo,1724138
43:1:40,Tempo,1714286
43:1:50,Tempo,1709402
43:2:10,Tempo,1704545
43:2:20,Tempo,1694915
43:3:0,Tempo,1690141
43:3:20,Tempo,1685393
43:3:40,Tempo,1764706
43:3:43,Tempo,1846154
43:3:49,Tempo,1875000
43:3:54,Tempo,1904762
43:4:0,Tempo,1935484
43:4:5,Tempo,1967213
43:4:11,Tempo,2000000
43:4:16,Tempo,2033898
43:4:22,Tempo,2068966
43:4:27,Tempo,2105263
43:4:30,Tempo,2238806
43:5:30,Tempo,2230483
43:5:40,Tempo,2214022
44:0:0,Tempo,2205882
44:2:0,Tempo,1846154
44:5:28,Tempo,1818182
44:5:30,Tempo,1846154
44:5:31,Tempo,1875000
44:5:32,Tempo,1904762
44:5:34,Tempo,1935484
44:5:35,Tempo,1967213
44:5:36,Tempo,2000000
44:5:37,Tempo,2033898
44:5:39,Tempo,2068966
44:5:40,Tempo,2105263
44:5:41,Tempo,2142857
44:5:42,Tempo,2181818
44:5:44,Tempo,2222222
44:5:45,Tempo,2264151
44:5:46,Tempo,2307692
44:5:48,Tempo,2352941
44:5:49,Tempo,2400000
44:5:50,Tempo,2448980
44:5:51,Tempo,2500000
44:5:53,Tempo,2553191
44:5:54,Tempo,2608696
44:5:55,Tempo,2666667
44:5:56,Tempo,2727273
44:5:58,Tempo,2790698
44:5:59,Tempo,2857143
45:0:0,Tempo,2926829
45:0:1,Tempo,3000000
45:0:2,Tempo,2926829
45:0:4,Tempo,2857143
45:0:6,Tempo,2790698
45:0:7,Tempo,2727273
45:0:9,Tempo,2666667
45:0:11,Tempo,2608696
45:0:13,Tempo,2553191
45:0:14,Tempo,2500000
45:0:16,Tempo,2448980
45:0:18,Tempo,2400000
45:0:20,Tempo,2352941
45:0:21,Tempo,2307692
45:0:23,Tempo,2264151
45:0:25,Tempo,2222222
45:0:26,Tempo,2181818
45:0:28,Tempo,2142857
45:0:30,Tempo,2105263
45:0:32,Tempo,2068966
45:0:33,Tempo,2033898
45:0:35,Tempo,2000000
45:0:37,Tempo,1967213
45:0:39,Tempo,1935484
45:0:40,Tempo,1749271
45:0:50,Tempo,1744186
45:1:0,Tempo,1739130
45:1:40,Tempo,1734104
45:2:10,Tempo,1729107
45:2:30,Tempo,1724138
45:3:0,Tempo,1719198
45:4:50,Tempo,1709402
45:5:10,Tempo,1704545
45:5:30,Tempo,1699717
46:0:50,Tempo,1690141
46:1:10,Tempo,1685393
46:3:50,Tempo,1680672
46:4:50,Tempo,1749271
46:5:0,Tempo,1823708
46:5:13,Tempo,1818182
46:5:15,Tempo,1846154
46:5:17,Tempo,1875000
46:5:18,Tempo,1904762
46:5:20,Tempo,1935484
46:5:22,Tempo,1967213
46:5:23,Tempo,2000000
46:5:25,Tempo,2033898
46:5:26,Tempo,2068966
46:5:28,Tempo,2105263
46:5:30,Tempo,2142857
46:5:31,Tempo,2181818
46:5:33,Tempo,2222222
46:5:35,Tempo,2264151
46:5:36,Tempo,2307692
46:5:38,Tempo,2352941
46:5:39,Tempo,2400000
46:5:41,Tempo,2448980
46:5:43,Tempo,2500000
46:5:44,Tempo,2553191
46:5:45,Tempo,2553191
47:0:12,Tempo,2666667
47:0:13,Tempo,2608696
47:0:15,Tempo,2553191
47:0:16,Tempo,2500000
47:0:17,Tempo,2448980
47:0:19,Tempo,2400000
47:0:20,Tempo,2352941
47:0:22,Tempo,2307692
47:0:23,Tempo,2264151
47:0:25,Tempo,2222222
47:0:26,Tempo,2181818
47:0:27,Tempo,2142857
47:0:29,Tempo,2105263
47:0:30,Tempo,2068966
47:0:32,Tempo,2033898
47:0:33,Tempo,2000000
47:0:34,Tempo,1967213
47:0:36,Tempo,1935484
47:0:37,Tempo,1904762
47:0:39,Tempo,1875000
47:0:40,Tempo,1846154
47:0:41,Tempo,1690141
47:0:50,Tempo,1690141
47:1:10,Tempo,1685393
47:1:20,Tempo,1680672
47:1:40,Tempo,1675978
47:2:10,Tempo,1666667
47:2:50,Tempo,1662050
47:4:10,Tempo,1657459
47:4:40,Tempo,1652893
47:4:50,Tempo,1648352
47:5:10,Tempo,2068966
47:5:15,Tempo,2105263
48:0:0,Tempo,1875000
48:0:5,Tempo,1846154
48:0:15,Tempo,1643836
48:1:20,Tempo,1639344
48:1:30,Tempo,1634877
48:1:40,Tempo,1630435
48:2:0,Tempo,1626016
48:2:20,Tempo,1621622
48:2:50,Tempo,1617251
48:3:20,Tempo,1612903
48:3:50,Tempo,1608579
48:5:50,Tempo,1690141
48:5:55,Tempo,2033898
49:0:35,Tempo,2000000
49:0:40,Tempo,1967213
49:1:6,Tempo,1935484
49:1:12,Tempo,1904762
49:1:18,Tempo,1875000
49:1:24,Tempo,1846154
49:1:30,Tempo,1818182
49:1:36,Tempo,1791045
49:1:42,Tempo,1764706
49:1:48,Tempo,1739130
49:1:54,Tempo,1714286
49:2:0,Tempo,1558442
49:5:50,Tempo,1846154
49:5:55,Tempo,1904762
50:0:0,Tempo,1935484
50:0:5,Tempo,1967213
50:0:10,Tempo,2033898
50:0:25,Tempo,1904762
50:0:30,Tempo,1764706
50:0:35,Tempo,1714286
50:0:40,Tempo,1690141
50:0:50,Tempo,1621622
50:0:55,Tempo,1600000
50:1:0,Tempo,1558442
50:5:30,Tempo,1558442
50:5:32,Tempo,1578947
50:5:33,Tempo,1600000
50:5:34,Tempo,1621622
50:5:36,Tempo,1643836
50:5:37,Tempo,1666667
50:5:38,Tempo,1690141
50:5:40,Tempo,1714286
50:5:41,Tempo,1739130
50:5:42,Tempo,1764706
50:5:44,Tempo,1791045
50:5:45,Tempo,1818182
50:5:46,Tempo,1846154
50:5:47,Tempo,1875000
50:5:49,Tempo,1904762
50:5:50,Tempo,1935484
50:5:51,Tempo,1967213
50:5:53,Tempo,2000000
50:5:54,Tempo,2033898
50:5:55,Tempo,2181818
51:0:38,Tempo,2105263
51:0:42,Tempo,2068966
51:0:46,Tempo,2033898
51:0:49,Tempo,2000000
51:0:53,Tempo,1967213
51:0:57,Tempo,1935484
51:1:0,Tempo,1904762
51:1:4,Tempo,1875000
51:1:8,Tempo,1846154
51:1:12,Tempo,1818182
51:1:15,Tempo,1791045
51:1:19,Tempo,1764706
51:1:23,Tempo,1739130
51:1:27,Tempo,1714286
51:1:30,Tempo,1690141
51:1:34,Tempo,1666667
51:1:38,Tempo,1643836
51:1:42,Tempo,1621622
51:1:45,Tempo,1600000
51:1:49,Tempo,1578947
51:1:53,Tempo,1558442
51:1:56,Tempo,1538462
51:5:31,Tempo,1518987
51:5:33,Tempo,1538462
51:5:35,Tempo,1558442
51:5:37,Tempo,1578947
51:5:38,Tempo,1600000
51:5:40,Tempo,1621622
51:5:42,Tempo,1643836
51:5:44,Tempo,1666667
51:5:45,Tempo,1690141
51:5:47,Tempo,1714286
51:5:49,Tempo,1739130
51:5:51,Tempo,1764706
51:5:52,Tempo,1791045
51:5:54,Tempo,1818182
51:5:56,Tempo,1846154
51:5:58,Tempo,1875000
51:5:59,Tempo,1904762
52:0:4,Tempo,1875000
52:0:8,Tempo,1846154
52:0:13,Tempo,1818182
52:0:17,Tempo,1791045
52:0:22,Tempo,1764706
52:0:26,Tempo,1739130
52:0:31,Tempo,1714286
52:0:35,Tempo,1690141
52:0:39,Tempo,1666667
52:0:44,Tempo,1643836
52:0:48,Tempo,1621622
52:0:53,Tempo,1600000
52:0:57,Tempo,1578947
52:1:2,Tempo,1558442
52:1:6,Tempo,1538462
52:1:10,Tempo,1518987
53:3:20,Tempo,1500000
54:5:30,Tempo,1481481
56:1:30,Tempo,1463415
57:3:40,Tempo,1445783
58:5:50,Tempo,1428571
60:1:50,Tempo,1411765
61:4:0,Tempo,1395349
62:4:3,Tempo,1379310
62:4:10,Tempo,1395349
62:4:16,Tempo,1411765
62:4:23,Tempo,1428571
62:4:30,Tempo,1445783
62:4:36,Tempo,1463415
62:4:43,Tempo,1481481
62:4:50,Tempo,1500000
62:4:56,Tempo,1518987
62:5:0,Tempo,1538462
62:5:6,Tempo,1558442
62:5:13,Tempo,1578947
62:5:20,Tempo,1600000
62:5:26,Tempo,1621622
62:5:33,Tempo,1643836
62:5:40,Tempo,1666667
62:5:46,Tempo,1690141
62:5:53,Tempo,1558442
63:0:55,Tempo,1538462
63:1:10,Tempo,1518987
63:1:15,Tempo,1500000
63:1:20,Tempo,1463415
63:1:40,Tempo,1411765
63:1:45,Tempo,1395349
63:3:0,Tempo,1379310
63:3:5,Tempo,1428571
63:3:40,Tempo,1445783
63:3:45,Tempo,1481481
63:3:50,Tempo,1500000
63:4:0,Tempo,1538462
64:0:15,Tempo,1500000
64:0:40,Tempo,1481481
64:0:45,Tempo,1463415
64:0:50,Tempo,1445783
64:1:0,Tempo,1428571
64:1:5,Tempo,1411765
64:1:25,Tempo,1395349
64:2:5,Tempo,1379310
64:2:10,Tempo,1395349
64:3:0,Tempo,1411765
64:3:10,Tempo,1428571
64:3:25,Tempo,1481481
64:3:30,Tempo,1500000
64:3:45,Tempo,1538462
65:0:0,Tempo,1538462
65:0:5,Tempo,1518987
65:0:40,Tempo,1500000
65:0:45,Tempo,1463415
65:0:50,Tempo,1445783
65:1:0,Tempo,1411765
65:1:5,Tempo,1379310
65:2:20,Tempo,1379310
65:2:25,Tempo,1395349
65:2:30,Tempo,1411765
65:3:0,Tempo,1428571
65:3:25,Tempo,1500000
66:5:58,Tempo,1558442
67:4:0,Tempo,2346500
67:4:5,Tempo,2442002
67:4:10,Tempo,2492730
67:4:40,Tempo,2442002
67:4:45,Tempo,2393299
67:4:50,Tempo,2063983
67:4:55,Tempo,805369
68:0:5,Tempo,1497380
68:0:10,Tempo,1520142
68:5:58,Tempo,1518987
69:4:5,Tempo,2100105
69:4:10,Tempo,2176279
69:4:15,Tempo,2216476
69:4:20,Tempo,2258186
69:4:45,Tempo,2216476
69:4:50,Tempo,2063983
69:4:55,Tempo,1478925
69:5:0,Tempo,833333
70:0:0,Tempo,1478925
70:0:5,Tempo,1460920
70:2:58,Tempo,1450326
70:5:38,Tempo,1450326
71:2:43,Tempo,1446829
71:4:5,Tempo,2216476
71:4:10,Tempo,2258186
71:4:15,Tempo,2301496
71:4:50,Tempo,1409443
71:4:55,Tempo,1478925
71:5:0,Tempo,1331262
71:5:5,Tempo,844238
71:5:10,Tempo,863309
72:0:10,Tempo,1377094
72:2:53,Tempo,1439885
72:5:58,Tempo,1436438
74:0:0,Tempo,1457372
75:0:0,Tempo,1457372
75:3:30,Tempo,1453841
76:0:55,Tempo,1450326
76:4:20,Tempo,1446829
77:1:45,Tempo,1443349
77:2:50,Tempo,1369863
78:4:50,Tempo,1376147
78:5:20,Tempo,1379310
78:5:30,Tempo,1382488
79:0:10,Tempo,1388889
81:1:5,Tempo,1409443
81:2:0,Tempo,1426194
81:3:0,Tempo,1443349
81:3:55,Tempo,1460920
81:4:55,Tempo,1478925
81:5:50,Tempo,1497380
82:0:50,Tempo,1516300
82:1:45,Tempo,1535705
82:2:45,Tempo,1555613
82:3:40,Tempo,1576044
82:4:40,Tempo,1597019
82:5:35,Tempo,1618559
82:5:55,Tempo,1761080
83:1:55,Tempo,1761080
83:2:35,Tempo,1787310
83:3:15,Tempo,1814333
83:3:55,Tempo,1842186
83:4:35,Tempo,1870907
83:5:15,Tempo,1900538
83:5:55,Tempo,1931123
84:0:0,Tempo,1870907
86:0:0,Tempo,1995344
88:0:0,Tempo,1886792
88:0:20,Tempo,1875000
88:0:30,Tempo,1869159
88:0:50,Tempo,1863354
88:3:30,Tempo,1875000
88:3:40,Tempo,1886792
88:3:50,Tempo,1892744
88:4:0,Tempo,1898734
88:4:20,Tempo,1916933
88:4:30,Tempo,1923077
88:4:50,Tempo,1941748
88:5:0,Tempo,1960784
88:5:10,Tempo,1973684
88:5:40,Tempo,1986755
88:5:50,Tempo,2000000
89:0:45,Tempo,1814333
89:1:30,Tempo,1842186
89:2:15,Tempo,1870907
89:3:0,Tempo,1900538
89:3:45,Tempo,1931123
89:4:30,Tempo,1962709
89:5:15,Tempo,1995344
90:0:0,Tempo,2029084
90:2:47,Tempo,6000000
90:2:48,Tempo,6000000
90:2:49,Tempo,6000000
90:2:59,Tempo,5714286
90:3:1,Tempo,2000000
90:3:15,Tempo,1791045
90:3:55,Tempo,1764706
90:4:0,Tempo,1714286
90:4:5,Tempo,1690141
90:4:15,Tempo,1666667
90:4:20,Tempo,1600000
90:4:25,Tempo,1600000
90:5:35,Tempo,1600000
90:5:40,Tempo,1791045
90:5:45,Tempo,1846154
90:5:50,Tempo,1904762
90:5:55,Tempo,1967213
91:3:1,Tempo,1935484
91:3:14,Tempo,2000000
91:3:26,Tempo,2033898
91:3:30,Tempo,1967213
91:3:40,Tempo,1935484
91:3:55,Tempo,1875000
91:4:0,Tempo,1739130
91:4:5,Tempo,1714286
91:4:20,Tempo,1621622
91:4:35,Tempo,1600000
91:4:40,Tempo,1578947
91:4:45,Tempo,1558442
91:5:15,Tempo,1578947
91:5:20,Tempo,1666667
91:5:25,Tempo,1714286
91:5:30,Tempo,1764706
91:5:35,Tempo,1846154
91:5:40,Tempo,2142857
92:0:33,Tempo,2142857
92:1:14,Tempo,2105263
92:1:18,Tempo,2068966
92:1:52,Tempo,2033898
92:1:54,Tempo,2000000
92:2:48,Tempo,2142857
92:2:49,Tempo,2222222
92:2:50,Tempo,2666667
92:2:51,Tempo,2790698
92:2:52,Tempo,3076923
92:2:53,Tempo,3750000
92:2:54,Tempo,4444444
92:2:55,Tempo,4615385
92:2:56,Tempo,5217391
92:2:58,Tempo,6000000
92:3:1,Tempo,2033898
92:3:2,Tempo,2033898
92:3:15,Tempo,1846154
92:3:25,Tempo,1791045
92:3:45,Tempo,1764706
92:3:50,Tempo,1739130
92:3:55,Tempo,1714286
92:4:0,Tempo,1690141
92:4:5,Tempo,1643836
92:4:10,Tempo,1621622
92:4:20,Tempo,1600000
92:4:30,Tempo,1600000
92:4:45,Tempo,1666667
92:5:5,Tempo,1690141
92:5:10,Tempo,1714286
92:5:20,Tempo,1764706
92:5:40,Tempo,1791045
92:5:45,Tempo,1818182
93:2:45,Tempo,1818182
93:3:25,Tempo,1875000
93:3:30,Tempo,1904762
93:3:40,Tempo,1935484
93:3:45,Tempo,1967213
93:3:50,Tempo,2000000
93:3:55,Tempo,2033898
93:4:20,Tempo,2105263
93:4:25,Tempo,2181818
93:4:50,Tempo,2264151
94:0:10,Tempo,2352941
94:0:15,Tempo,2448980
94:3:0,Tempo,2047782
94:3:30,Tempo,2033898
94:5:5,Tempo,1935484
94:5:20,Tempo,1904762
94:5:25,Tempo,1818182
94:5:30,Tempo,1739130
94:5:35,Tempo,1714286
94:5:45,Tempo,1643836
94:5:50,Tempo,1621622
95:0:5,Tempo,1600000
95:0:45,Tempo,1621622
95:0:50,Tempo,1690141
95:0:55,Tempo,1714286
95:1:0,Tempo,1764706
95:1:5,Tempo,1875000
95:1:10,Tempo,2000000
95:3:15,Tempo,1935484
95:3:30,Tempo,1875000
95:3:40,Tempo,1818182
95:4:0,Tempo,1791045
95:4:5,Tempo,1764706
95:4:10,Tempo,1714286
95:4:25,Tempo,1643836
95:4:30,Tempo,1621622
95:4:40,Tempo,1600000
95:4:45,Tempo,1538462
95:5:25,Tempo,1578947
95:5:30,Tempo,1600000
95:5:35,Tempo,1643836
95:5:40,Tempo,1935484
96:3:5,Tempo,1904762
