BarNoteClick,Message,Channel,Pitch,Velocity
23:0:10,Par,ch=1,c=64,v=0
23:0:74,Par,ch=1,c=64,v=127
23:0:160,On,ch=1,n=66,v=0
23:0:160,On,ch=1,n=58,v=37
23:0:320,On,ch=1,n=58,v=0
23:0:320,On,ch=1,n=63,v=37
23:1:0,On,ch=1,n=63,v=0
23:1:0,On,ch=1,n=70,v=0
23:1:0,On,ch=1,n=30,v=0
23:1:0,On,ch=1,n=42,v=0
23:1:0,On,ch=1,n=71,v=69
23:1:0,On,ch=1,n=32,v=32
23:1:0,On,ch=1,n=44,v=32
23:1:3,Par,ch=1,c=64,v=0
23:1:71,Par,ch=1,c=64,v=127
23:1:160,On,ch=1,n=63,v=36
23:1:320,On,ch=1,n=63,v=0
23:1:320,On,ch=1,n=59,v=35
23:1:360,On,ch=1,n=71,v=0
23:1:360,On,ch=1,n=68,v=54
23:2:0,On,ch=1,n=68,v=0
23:2:0,On,ch=1,n=59,v=0
23:2:0,On,ch=1,n=44,v=0
23:2:0,On,ch=1,n=32,v=0
23:2:0,On,ch=1,n=65,v=52
23:2:0,On,ch=1,n=62,v=46
23:2:0,On,ch=1,n=34,v=32
23:2:0,On,ch=1,n=46,v=32
23:2:10,Par,ch=1,c=64,v=0
23:2:66,Par,ch=1,c=64,v=127
23:2:160,On,ch=1,n=62,v=0
23:2:160,On,ch=1,n=53,v=37
23:2:320,On,ch=1,n=53,v=0
23:2:320,On,ch=1,n=58,v=36
23:3:0,On,ch=1,n=58,v=0
23:3:0,On,ch=1,n=62,v=41
23:3:134,Par,ch=1,c=64,v=0
23:3:160,On,ch=1,n=62,v=0
23:3:160,On,ch=1,n=65,v=0
23:3:160,On,ch=1,n=66,v=54
23:3:160,On,ch=1,n=63,v=48
23:3:280,On,ch=1,n=63,v=0
23:3:280,On,ch=1,n=66,v=0
23:3:320,On,ch=1,n=68,v=59
23:3:320,On,ch=1,n=65,v=53
23:3:440,On,ch=1,n=65,v=0
23:3:440,On,ch=1,n=68,v=0
24:0:0,On,ch=1,n=34,v=0
24:0:0,On,ch=1,n=46,v=0
24:0:0,On,ch=1,n=70,v=70
24:0:0,On,ch=1,n=66,v=62
24:0:0,On,ch=1,n=34,v=46
24:0:0,On,ch=1,n=46,v=53
24:0:49,Par,ch=1,c=64,v=127
24:0:160,On,ch=1,n=66,v=0
24:0:160,On,ch=1,n=63,v=49
24:0:320,On,ch=1,n=63,v=0
24:0:320,On,ch=1,n=66,v=54
24:1:0,On,ch=1,n=66,v=0
24:1:0,On,ch=1,n=70,v=0
24:1:0,On,ch=1,n=34,v=0
24:1:0,On,ch=1,n=46,v=0
24:1:0,On,ch=1,n=75,v=77
24:1:0,On,ch=1,n=71,v=66
24:1:0,On,ch=1,n=35,v=45
24:1:0,On,ch=1,n=47,v=50
24:1:7,Par,ch=1,c=64,v=0
24:1:71,Par,ch=1,c=64,v=127
24:1:160,On,ch=1,n=71,v=0
24:1:160,On,ch=1,n=68,v=45
24:1:320,On,ch=1,n=68,v=0
24:1:320,On,ch=1,n=63,v=38
24:1:360,On,ch=1,n=75,v=0
24:1:360,On,ch=1,n=71,v=59
24:2:0,On,ch=1,n=71,v=0
24:2:0,On,ch=1,n=63,v=0
24:2:0,On,ch=1,n=35,v=0
24:2:0,On,ch=1,n=47,v=0
24:2:0,On,ch=1,n=68,v=57
24:2:0,On,ch=1,n=65,v=51
24:2:0,On,ch=1,n=37,v=42
24:2:0,On,ch=1,n=49,v=46
24:2:9,Par,ch=1,c=64,v=0
24:2:66,Par,ch=1,c=64,v=127
24:2:160,On,ch=1,n=65,v=0
24:2:160,On,ch=1,n=59,v=41
24:2:320,On,ch=1,n=59,v=0
24:2:320,On,ch=1,n=61,v=39
24:3:0,On,ch=1,n=61,v=0
24:3:0,On,ch=1,n=65,v=45
24:3:134,Par,ch=1,c=64,v=0
24:3:160,On,ch=1,n=65,v=0
24:3:160,On,ch=1,n=68,v=0
24:3:160,On,ch=1,n=66,v=49
24:3:160,On,ch=1,n=63,v=44
24:3:280,On,ch=1,n=63,v=0
24:3:280,On,ch=1,n=66,v=0
24:3:320,On,ch=1,n=68,v=50
24:3:320,On,ch=1,n=65,v=45
24:3:440,On,ch=1,n=65,v=0
24:3:440,On,ch=1,n=68,v=0
25:0:0,On,ch=1,n=37,v=0
25:0:0,On,ch=1,n=49,v=0
25:0:0,On,ch=1,n=70,v=57
25:0:0,On,ch=1,n=66,v=51
25:0:0,On,ch=1,n=30,v=32
25:0:0,On,ch=1,n=42,v=32
25:0:32,Par,ch=1,c=64,v=127
25:0:160,On,ch=1,n=66,v=0
25:0:160,On,ch=1,n=58,v=37
25:0:320,On,ch=1,n=58,v=0
25:0:320,On,ch=1,n=61,v=37
25:1:0,On,ch=1,n=61,v=0
25:1:0,On,ch=1,n=70,v=0
25:1:0,On,ch=1,n=30,v=0
25:1:0,On,ch=1,n=42,v=0
25:1:0,On,ch=1,n=71,v=69
25:1:0,On,ch=1,n=32,v=32
25:1:0,On,ch=1,n=44,v=32
25:1:4,Par,ch=1,c=64,v=0
25:1:71,Par,ch=1,c=64,v=127
25:1:160,On,ch=1,n=65,v=36
25:1:320,On,ch=1,n=65,v=0
25:1:320,On,ch=1,n=59,v=35
25:1:360,On,ch=1,n=71,v=0
25:1:360,On,ch=1,n=68,v=54
25:2:0,On,ch=1,n=68,v=0
25:2:0,On,ch=1,n=59,v=0
25:2:0,On,ch=1,n=44,v=0
25:2:0,On,ch=1,n=32,v=0
25:2:0,On,ch=1,n=65,v=52
25:2:0,On,ch=1,n=62,v=46
25:2:0,On,ch=1,n=34,v=32
25:2:0,On,ch=1,n=46,v=32
25:2:10,Par,ch=1,c=64,v=0
25:2:66,Par,ch=1,c=64,v=127
25:2:160,On,ch=1,n=62,v=0
25:2:160,On,ch=1,n=53,v=37
25:2:320,On,ch=1,n=53,v=0
25:2:320,On,ch=1,n=58,v=36
25:3:0,On,ch=1,n=58,v=0
25:3:0,On,ch=1,n=62,v=41
25:3:134,Par,ch=1,c=64,v=0
25:3:160,On,ch=1,n=62,v=0
25:3:160,On,ch=1,n=65,v=0
25:3:160,On,ch=1,n=66,v=59
25:3:160,On,ch=1,n=63,v=53
25:3:280,On,ch=1,n=63,v=0
25:3:280,On,ch=1,n=66,v=0
25:3:320,On,ch=1,n=68,v=65
25:3:320,On,ch=1,n=65,v=58
25:3:440,On,ch=1,n=65,v=0
25:3:440,On,ch=1,n=68,v=0
26:0:0,On,ch=1,n=34,v=0
26:0:0,On,ch=1,n=46,v=0
26:0:0,On,ch=1,n=70,v=74
26:0:0,On,ch=1,n=66,v=60
26:0:0,On,ch=1,n=34,v=50
26:0:0,On,ch=1,n=46,v=56
26:0:39,Par,ch=1,c=64,v=127
26:0:160,On,ch=1,n=66,v=0
26:0:160,On,ch=1,n=63,v=52
26:0:320,On,ch=1,n=63,v=0
26:0:320,On,ch=1,n=66,v=62
26:1:0,On,ch=1,n=66,v=0
26:1:0,On,ch=1,n=70,v=0
26:1:0,On,ch=1,n=34,v=0
26:1:0,On,ch=1,n=46,v=0
26:1:0,On,ch=1,n=75,v=82
26:1:0,On,ch=1,n=71,v=66
26:1:0,On,ch=1,n=35,v=50
26:1:0,On,ch=1,n=47,v=56
26:1:4,Par,ch=1,c=64,v=0
26:1:71,Par,ch=1,c=64,v=127
26:1:160,On,ch=1,n=71,v=0
26:1:160,On,ch=1,n=68,v=45
26:1:320,On,ch=1,n=68,v=0
26:1:320,On,ch=1,n=63,v=38
26:1:360,On,ch=1,n=75,v=0
26:1:360,On,ch=1,n=71,v=59
26:2:0,On,ch=1,n=71,v=0
26:2:0,On,ch=1,n=63,v=0
26:2:0,On,ch=1,n=35,v=0
26:2:0,On,ch=1,n=47,v=0
26:2:0,On,ch=1,n=68,v=70
26:2:0,On,ch=1,n=65,v=56
26:2:0,On,ch=1,n=37,v=46
26:2:0,On,ch=1,n=49,v=53
26:2:10,Par,ch=1,c=64,v=0
26:2:66,Par,ch=1,c=64,v=127
26:2:160,On,ch=1,n=65,v=0
26:2:160,On,ch=1,n=59,v=52
26:2:320,On,ch=1,n=59,v=0
26:2:320,On,ch=1,n=61,v=52
26:3:0,On,ch=1,n=61,v=0
26:3:0,On,ch=1,n=65,v=59
26:3:134,Par,ch=1,c=64,v=0
26:3:160,On,ch=1,n=65,v=0
26:3:160,On,ch=1,n=68,v=0
26:3:160,On,ch=1,n=66,v=70
26:3:160,On,ch=1,n=70,v=78
26:3:160,On,ch=1,n=61,v=63
26:3:280,On,ch=1,n=61,v=0
26:3:280,On,ch=1,n=66,v=0
26:3:280,On,ch=1,n=70,v=0
26:3:320,On,ch=1,n=68,v=72
26:3:320,On,ch=1,n=71,v=81
26:3:320,On,ch=1,n=59,v=64
26:3:440,On,ch=1,n=59,v=0
26:3:440,On,ch=1,n=68,v=0
26:3:440,On,ch=1,n=71,v=0
27:0:0,On,ch=1,n=37,v=0
27:0:0,On,ch=1,n=49,v=0
27:0:0,On,ch=1,n=70,v=77
27:0:0,On,ch=1,n=73,v=86
27:0:0,On,ch=1,n=37,v=55
27:0:0,On,ch=1,n=49,v=62
27:0:14,Par,ch=1,c=64,v=127
27:0:160,On,ch=1,n=54,v=51
27:0:320,On,ch=1,n=54,v=0
27:0:320,On,ch=1,n=58,v=51
27:1:0,On,ch=1,n=58,v=0
27:1:0,On,ch=1,n=49,v=0
27:1:0,On,ch=1,n=70,v=0
27:1:0,On,ch=1,n=73,v=0
27:1:0,On,ch=1,n=37,v=0
27:1:0,On,ch=1,n=66,v=75
27:1:0,On,ch=1,n=70,v=82
27:1:0,On,ch=1,n=61,v=57
27:1:160,On,ch=1,n=61,v=0
27:1:160,On,ch=1,n=58,v=52
27:1:320,On,ch=1,n=58,v=0
